"ESU_DPS","COMMONPOPNAME2","SPAWNINGYEAR","ESU_DPS_COMMONNAME","COMMONNAME","RUN","MAJORPOPGROUP","WATERBODY","final_abundance","datasource","final_abundance_data_type","METHODNUMBER","CONTACTAGENCY","SUBMITAGENCY","LASTUPDATED","ID","PROTMETHNAME"
"Salmon, coho (Lower Columbia River ESU)","Grays and Chinook Rivers - late Coho salmon",2011,"Lower Columbia coho","Coho salmon","Late","Coast","Grays River",53,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:35","1AE19E64-064B-152B-ADF2-F6C4CB92F562","LCR VSP monitoring protocols for Chinook and coho"
"Salmon, coho (Lower Columbia River ESU)","Grays and Chinook Rivers - late Coho salmon",2012,"Lower Columbia coho","Coho salmon","Late","Coast","Grays River",421,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:34","1AE51EBF-A141-EC53-0EB6-89E6B95A451D","LCR VSP monitoring protocols for Chinook and coho"
"Salmon, coho (Lower Columbia River ESU)","Grays and Chinook Rivers - late Coho salmon",2013,"Lower Columbia coho","Coho salmon","Late","Coast","Grays River",677,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:28","23D69DAB-5056-8E43-3537-349E958462D8",NA
"Salmon, coho (Lower Columbia River ESU)","Grays and Chinook Rivers - late Coho salmon",2014,"Lower Columbia coho","Coho salmon","Late","Coast","Grays River",2826,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:33","23D6BB5F-5056-8E43-35F0-9E090D70698A",NA
"Salmon, coho (Lower Columbia River ESU)","Grays and Chinook Rivers - late Coho salmon",2015,"Lower Columbia coho","Coho salmon","Late","Coast","Grays River",145,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:37","23D6CB91-5056-8E43-356C-7F48C46BC899",NA
"Salmon, coho (Lower Columbia River ESU)","Grays and Chinook Rivers - late Coho salmon",2016,"Lower Columbia coho","Coho salmon","Late","Coast","Grays River",489,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:32","4C8776C3-BF46-4475-A65D-DDF783F52B78",NA
"Salmon, coho (Lower Columbia River ESU)","Grays and Chinook Rivers - late Coho salmon",2017,"Lower Columbia coho","Coho salmon","Late","Coast","Grays River",175,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:30","C67E5A1C-BDE7-4F55-B203-31ABCA2D908A",NA
"Salmon, coho (Lower Columbia River ESU)","Grays and Chinook Rivers - late Coho salmon",2018,"Lower Columbia coho","Coho salmon","Late","Coast","Grays River",165,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:29","FF8777B5-6A58-44A3-A469-BC43B5E76842",NA
"Salmon, coho (Lower Columbia River ESU)","Kalama River - late Coho salmon",2010,"Lower Columbia coho","Coho salmon","Late","Cascade","Kalama River",2,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:16","1ADD62E5-B67F-5BF7-354D-189D9D4B4570","LCR VSP monitoring protocols for Chinook and coho"
"Salmon, coho (Lower Columbia River ESU)","Kalama River - late Coho salmon",2011,"Lower Columbia coho","Coho salmon","Late","Cascade","Kalama River",5,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:17","1AE1C567-CFFF-A86E-8DA6-F009D5B0814C","LCR VSP monitoring protocols for Chinook and coho"
"Salmon, coho (Lower Columbia River ESU)","Kalama River - late Coho salmon",2012,"Lower Columbia coho","Coho salmon","Late","Cascade","Kalama River",24,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:17","1AE544D3-C26F-E360-F79D-591FE45CE237","LCR VSP monitoring protocols for Chinook and coho"
"Salmon, coho (Lower Columbia River ESU)","Kalama River - late Coho salmon",2013,"Lower Columbia coho","Coho salmon","Late","Cascade","Kalama River",45,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:18","23D6DC36-5056-8E43-356C-CF428E1ACA4B",NA
"Salmon, coho (Lower Columbia River ESU)","Kalama River - late Coho salmon",2014,"Lower Columbia coho","Coho salmon","Late","Cascade","Kalama River",58,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:15","23D6ED20-5056-8E43-35AA-4D24CDE0B950",NA
"Salmon, coho (Lower Columbia River ESU)","Kalama River - late Coho salmon",2015,"Lower Columbia coho","Coho salmon","Late","Cascade","Kalama River",12,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:12","23D70045-5056-8E43-354A-A162C9E560CE",NA
"Salmon, coho (Lower Columbia River ESU)","Kalama River - late Coho salmon",2016,"Lower Columbia coho","Coho salmon","Late","Cascade","Kalama River",79,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:14","89694707-119D-41C1-B330-3D830E338998",NA
"Salmon, coho (Lower Columbia River ESU)","Kalama River - late Coho salmon",2017,"Lower Columbia coho","Coho salmon","Late","Cascade","Kalama River",53,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:18","03B687F2-BF8B-466A-B3C4-B1A786931285",NA
"Salmon, coho (Lower Columbia River ESU)","Kalama River - late Coho salmon",2018,"Lower Columbia coho","Coho salmon","Late","Cascade","Kalama River",65,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:13","766E3DBF-E2E5-4CC3-B613-E915BCFF24B8",NA
"Salmon, coho (Lower Columbia River ESU)","Lower Cowlitz River - late Coho salmon",2010,"Lower Columbia coho","Coho salmon","Late","Cascade","Lower Cowlitz River",6399,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:39:52","1ADD8954-F2E7-C4E7-5495-0DE996B4A44D","LCR VSP monitoring protocols for Chinook and coho"
"Salmon, coho (Lower Columbia River ESU)","Lower Cowlitz River - late Coho salmon",2011,"Lower Columbia coho","Coho salmon","Late","Cascade","Lower Cowlitz River",3040,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:23","1AB00EBE-CBCA-1B6C-878E-74396EF545CE","LCR VSP monitoring protocols for Chinook and coho"
"Salmon, coho (Lower Columbia River ESU)","Lower Cowlitz River - late Coho salmon",2012,"Lower Columbia coho","Coho salmon","Late","Cascade","Lower Cowlitz River",2547,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:22","A7E454FE-629D-457F-9C7E-229F6E7E2EA2",NA
"Salmon, coho (Lower Columbia River ESU)","Lower Cowlitz River - late Coho salmon",2013,"Lower Columbia coho","Coho salmon","Late","Cascade","Lower Cowlitz River",3853,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:19","23D7102F-5056-8E43-3569-DE1961A93055",NA
"Salmon, coho (Lower Columbia River ESU)","Lower Cowlitz River - late Coho salmon",2014,"Lower Columbia coho","Coho salmon","Late","Cascade","Lower Cowlitz River",18178,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:21","23D7202A-5056-8E43-35AC-B730838DA690",NA
"Salmon, coho (Lower Columbia River ESU)","Lower Cowlitz River - late Coho salmon",2015,"Lower Columbia coho","Coho salmon","Late","Cascade","Lower Cowlitz River",1709,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:39:53","23D7302C-5056-8E43-35DE-D6C7B6F85876",NA
"Salmon, coho (Lower Columbia River ESU)","Lower Cowlitz River - late Coho salmon",2016,"Lower Columbia coho","Coho salmon","Late","Cascade","Lower Cowlitz River",4290,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:21","8D20F642-E40E-4B68-AED0-C4FEF7948069",NA
"Salmon, coho (Lower Columbia River ESU)","Lower Cowlitz River - late Coho salmon",2017,"Lower Columbia coho","Coho salmon","Late","Cascade","Lower Cowlitz River",2361,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:20","8EC524DF-C780-459E-B93C-6606EC3EA9C4",NA
"Salmon, coho (Lower Columbia River ESU)","Lower Cowlitz River - late Coho salmon",2018,"Lower Columbia coho","Coho salmon","Late","Cascade","Lower Cowlitz River",2370,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:20","0407CC65-ADD6-433A-A128-CF8D391BD79C",NA
"Salmon, coho (Lower Columbia River ESU)","Lower Gorge Tributaries - late Coho salmon",2010,"Lower Columbia coho","Coho salmon","Late","Gorge","Lower Gorge Tributaries",386,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:45","1ADDB04A-9FF3-B9F8-5AB0-A7AC02E91E67","LCR VSP monitoring protocols for Chinook and coho"
"Salmon, coho (Lower Columbia River ESU)","Lower Gorge Tributaries - late Coho salmon",2011,"Lower Columbia coho","Coho salmon","Late","Gorge","Lower Gorge Tributaries",453,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:46","1AB035BE-AE62-F00B-4104-D1C371F90C87","LCR VSP monitoring protocols for Chinook and coho"
"Salmon, coho (Lower Columbia River ESU)","Lower Gorge Tributaries - late Coho salmon",2012,"Lower Columbia coho","Coho salmon","Late","Gorge","Lower Gorge Tributaries",454,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:47","1AE5B9C5-C0E6-C9B6-8272-1C298030DA47","LCR VSP monitoring protocols for Chinook and coho"
"Salmon, coho (Lower Columbia River ESU)","Lower Gorge Tributaries - late Coho salmon",2013,"Lower Columbia coho","Coho salmon","Late","Gorge","Lower Gorge Tributaries",553,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:48","23D73FF6-5056-8E43-35B8-48279A4924B2",NA
"Salmon, coho (Lower Columbia River ESU)","Lower Gorge Tributaries - late Coho salmon",2014,"Lower Columbia coho","Coho salmon","Late","Gorge","Lower Gorge Tributaries",564,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:49","23D760C8-5056-8E43-35AB-4140A4CC7A19",NA
"Salmon, coho (Lower Columbia River ESU)","Lower Gorge Tributaries - late Coho salmon",2015,"Lower Columbia coho","Coho salmon","Late","Gorge","Lower Gorge Tributaries",323,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:50","23D770E3-5056-8E43-358E-9DD54505F52F",NA
"Salmon, coho (Lower Columbia River ESU)","Lower Gorge Tributaries - late Coho salmon",2016,"Lower Columbia coho","Coho salmon","Late","Gorge","Lower Gorge Tributaries",543,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:51","85E4C182-4715-4C18-B66A-F2ACF5146D2D",NA
"Salmon, coho (Lower Columbia River ESU)","Lower Gorge Tributaries - late Coho salmon",2017,"Lower Columbia coho","Coho salmon","Late","Gorge","Lower Gorge Tributaries",406,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:52","FE46804F-B0FE-4E30-BE06-E381DF1A405B",NA
"Salmon, coho (Lower Columbia River ESU)","Lower Gorge Tributaries - late Coho salmon",2018,"Lower Columbia coho","Coho salmon","Late","Gorge","Lower Gorge Tributaries",404,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:44","9A939F44-A9C7-4ADA-8390-D6E377CBD715",NA
"Salmon, coho (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - late Coho salmon",2010,"Lower Columbia coho","Coho salmon","Late","Coast","Mill/Abernathy/Germany",868,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:43","1AF876FD-9C27-21DB-74F9-D6D52016C320","LCR VSP monitoring protocols for Chinook and coho"
"Salmon, coho (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - late Coho salmon",2011,"Lower Columbia coho","Coho salmon","Late","Coast","Mill/Abernathy/Germany",410,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:39","1AF89E0B-F456-4CA9-8C02-C9DDBCABA36B","LCR VSP monitoring protocols for Chinook and coho"
"Salmon, coho (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - late Coho salmon",2012,"Lower Columbia coho","Coho salmon","Late","Coast","Mill/Abernathy/Germany",377,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:42","1AF8C50D-EFB7-250A-8C5C-E02FB1B41CA1","LCR VSP monitoring protocols for Chinook and coho"
"Salmon, coho (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - late Coho salmon",2013,"Lower Columbia coho","Coho salmon","Late","Coast","Mill/Abernathy/Germany",570,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:43","23D780DA-5056-8E43-357D-ED34AA83271B",NA
"Salmon, coho (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - late Coho salmon",2014,"Lower Columbia coho","Coho salmon","Late","Coast","Mill/Abernathy/Germany",1946,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:41","23D79140-5056-8E43-35C2-D46D9C083E1F",NA
"Salmon, coho (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - late Coho salmon",2015,"Lower Columbia coho","Coho salmon","Late","Coast","Mill/Abernathy/Germany",494,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:38","831B8EAE-F5C1-4E51-89D0-9962CFFD95AF",NA
"Salmon, coho (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - late Coho salmon",2016,"Lower Columbia coho","Coho salmon","Late","Coast","Mill/Abernathy/Germany",946,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:40","8060D602-6CF6-4C2E-94B5-B8C57220B24F",NA
"Salmon, coho (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - late Coho salmon",2017,"Lower Columbia coho","Coho salmon","Late","Coast","Mill/Abernathy/Germany",635,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:40","F2BD9D65-38E0-4714-9EFB-14D1418BF81A",NA
"Salmon, coho (Lower Columbia River ESU)","Mill, Abernathy, and Germany Creeks - late Coho salmon",2018,"Lower Columbia coho","Coho salmon","Late","Coast","Mill/Abernathy/Germany",739,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:41:41","D0C682C9-45AA-4A17-B210-6E887906F2E6",NA
"Salmon, coho (Lower Columbia River ESU)","North Fork Lewis River - early and late Coho salmon",2010,"Lower Columbia coho","Coho salmon","Both early & late","Cascade","North Fork Lewis River",1807,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:25","1AF913B6-BE91-78D2-F77B-E45861B82BF5",NA
"Salmon, coho (Lower Columbia River ESU)","North Fork Lewis River - early and late Coho salmon",2011,"Lower Columbia coho","Coho salmon","Both early & late","Cascade","North Fork Lewis River",910,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:27","1AF93AB1-AD6B-90A0-724E-B71772AC1A46","LCR VSP monitoring protocols for Chinook and coho"
"Salmon, coho (Lower Columbia River ESU)","North Fork Lewis River - early and late Coho salmon",2012,"Lower Columbia coho","Coho salmon","Both early & late","Cascade","North Fork Lewis River",999,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:26","1AF961BA-C985-0FAF-124F-F3A554D5CC71","LCR VSP monitoring protocols for Chinook and coho"
"Salmon, coho (Lower Columbia River ESU)","North Fork Lewis River - early and late Coho salmon",2013,"Lower Columbia coho","Coho salmon","Both early & late","Cascade","North Fork Lewis River",1245,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:23","3399DE0B-72D6-43E5-94D1-9B49369045A6",NA
"Salmon, coho (Lower Columbia River ESU)","North Fork Lewis River - early and late Coho salmon",2014,"Lower Columbia coho","Coho salmon","Both early & late","Cascade","North Fork Lewis River",2116,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:27","AC79EBBF-1F40-4032-BA66-7566FD4D3C48",NA
"Salmon, coho (Lower Columbia River ESU)","North Fork Lewis River - early and late Coho salmon",2015,"Lower Columbia coho","Coho salmon","Both early & late","Cascade","North Fork Lewis River",403,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:26","376182B6-4565-4F57-A3E1-F721E2B07943",NA
"Salmon, coho (Lower Columbia River ESU)","North Fork Lewis River - early and late Coho salmon",2016,"Lower Columbia coho","Coho salmon","Both early & late","Cascade","North Fork Lewis River",1800,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:39:54","7F706E1B-CAD3-4455-B3C6-09E8C58E7DD3",NA
"Salmon, coho (Lower Columbia River ESU)","North Fork Lewis River - early and late Coho salmon",2017,"Lower Columbia coho","Coho salmon","Both early & late","Cascade","North Fork Lewis River",2917,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:25","E654AAEE-3046-4ADE-9206-1F6C6231659D",NA
"Salmon, coho (Lower Columbia River ESU)","North Fork Lewis River - early and late Coho salmon",2018,"Lower Columbia coho","Coho salmon","Both early & late","Cascade","North Fork Lewis River",1241,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:24","44FAD139-E0C9-4E31-B469-9C55702F5C23",NA
"Salmon, coho (Lower Columbia River ESU)","North Fork Toutle River - early and late Coho salmon",2010,"Lower Columbia coho","Coho salmon","Both early & late","Cascade","North Fork Toutle River",1105,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:45","1AF98A0C-C7AD-2EF2-C229-4C55980EA8D7","LCR VSP monitoring protocols for Chinook and coho"
"Salmon, coho (Lower Columbia River ESU)","North Fork Toutle River - early and late Coho salmon",2011,"Lower Columbia coho","Coho salmon","Both early & late","Cascade","North Fork Toutle River",556,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:44","1AF9B191-A847-E5B9-D4F5-86C8DE3A431E","LCR VSP monitoring protocols for Chinook and coho"
"Salmon, coho (Lower Columbia River ESU)","North Fork Toutle River - early and late Coho salmon",2012,"Lower Columbia coho","Coho salmon","Both early & late","Cascade","North Fork Toutle River",1000,"Coordinated_Assessments","NOSAEJ",1,"Washington Department of Fish and Wildlife","WDFW","2019/11/13 11:40:43","1AF9D889-E10A-ACDF-9610-6C76B2EAFB31","LCR VSP monitoring protocols for Chinook and coho"
