"ESU_DPS","ESU_DPS_COMMONNAME","MAJORPOPGROUP","COMMONPOPNAME2","COMMONNAME","RUN","WATERBODY","SPAWNINGYEAR","final_abundance","final_abundance_data_type","METHODNUMBER"
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Tilton River - early and late Coho salmon","Coho salmon","Unspecified","Tilton River",2006,738,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Tilton River - early and late Coho salmon","Coho salmon","Unspecified","Tilton River",2007,827,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Tilton River - early and late Coho salmon","Coho salmon","Unspecified","Tilton River",2008,915,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Tilton River - early and late Coho salmon","Coho salmon","Unspecified","Tilton River",2009,1306,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Tilton River - early and late Coho salmon","Coho salmon","Unspecified","Tilton River",2010,897,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Tilton River - early and late Coho salmon","Coho salmon","Unspecified","Tilton River",2011,1964,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Tilton River - early and late Coho salmon","Coho salmon","Unspecified","Tilton River",2012,1268,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Tilton River - early and late Coho salmon","Coho salmon","Unspecified","Tilton River",2013,2653,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Tilton River - early and late Coho salmon","Coho salmon","Unspecified","Tilton River",2014,8922,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Tilton River - early and late Coho salmon","Coho salmon","Unspecified","Tilton River",2015,1361,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Tilton River - early and late Coho salmon","Coho salmon","Unspecified","Tilton River",2016,2627,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Tilton River - early and late Coho salmon","Coho salmon","Unspecified","Tilton River",2017,5197,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Tilton River - early and late Coho salmon","Coho salmon","Unspecified","Tilton River",2018,1320,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Tilton River - early and late Coho salmon","Coho salmon","Unspecified","Tilton River",2019,1558,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Tilton River - early and late Coho salmon","Coho salmon","Unspecified","Tilton River",2020,2368,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Tilton River - early and late Coho salmon","Coho salmon","Unspecified","Tilton River",2021,6437,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Upper Cowlitz River - early and late Coho salmon","Coho salmon","Unspecified",NA,2005,5788,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Upper Cowlitz River - early and late Coho salmon","Coho salmon","Unspecified",NA,2006,5486,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Upper Cowlitz River - early and late Coho salmon","Coho salmon","Unspecified",NA,2007,3915,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Upper Cowlitz River - early and late Coho salmon","Coho salmon","Unspecified",NA,2008,4749,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Upper Cowlitz River - early and late Coho salmon","Coho salmon","Unspecified",NA,2009,5751,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Upper Cowlitz River - early and late Coho salmon","Coho salmon","Unspecified","Upper Cowlitz River",2010,2773,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Upper Cowlitz River - early and late Coho salmon","Coho salmon","Unspecified","Upper Cowlitz River",2011,7614,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Upper Cowlitz River - early and late Coho salmon","Coho salmon","Unspecified","Upper Cowlitz River",2012,1603,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Upper Cowlitz River - early and late Coho salmon","Coho salmon","Unspecified","Upper Cowlitz River",2013,9,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Upper Cowlitz River - early and late Coho salmon","Coho salmon","Unspecified","Upper Cowlitz River",2014,6850,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Upper Cowlitz River - early and late Coho salmon","Coho salmon","Unspecified","Upper Cowlitz River",2015,376,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Upper Cowlitz River - early and late Coho salmon","Coho salmon","Unspecified","Upper Cowlitz River",2016,910,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Upper Cowlitz River - early and late Coho salmon","Coho salmon","Unspecified","Upper Cowlitz River",2017,5201,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Upper Cowlitz River - early and late Coho salmon","Coho salmon","Unspecified","Upper Cowlitz River",2018,170,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Upper Cowlitz River - early and late Coho salmon","Coho salmon","Unspecified","Upper Cowlitz River",2019,3563,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Upper Cowlitz River - early and late Coho salmon","Coho salmon","Unspecified","Upper Cowlitz River",2020,8867,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Upper Cowlitz River - early and late Coho salmon","Coho salmon","Unspecified","Upper Cowlitz River",2021,9611,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Washougal River - late Coho salmon","Coho salmon","Unspecified",NA,2010,631,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Washougal River - late Coho salmon","Coho salmon","Unspecified",NA,2011,619,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Washougal River - late Coho salmon","Coho salmon","Unspecified",NA,2012,477,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Washougal River - late Coho salmon","Coho salmon","Unspecified","Washougal River",2013,505,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Washougal River - late Coho salmon","Coho salmon","Unspecified","Washougal River",2014,550,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Washougal River - late Coho salmon","Coho salmon","Unspecified","Washougal River",2015,112,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Washougal River - late Coho salmon","Coho salmon","Unspecified","Washougal River",2016,240,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Washougal River - late Coho salmon","Coho salmon","Unspecified","Washougal River",2017,221,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Washougal River - late Coho salmon","Coho salmon","Unspecified","Washougal River",2018,238,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Washougal River - late Coho salmon","Coho salmon","Unspecified","Washougal River",2019,674,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Washougal River - late Coho salmon","Coho salmon","Unspecified","Washougal River",2020,938,"NOSAEJ",1
"Salmon, coho (Lower Columbia River ESU)","Lower Columbia coho",NA,"Washougal River - late Coho salmon","Coho salmon","Unspecified","Washougal River",2021,1323,"NOSAEJ",1
"Salmon, sockeye (Ozette Lake ESU)","Ozette Lake sockeye",NA,"Ozette Lake - sockeye salmon","Sockeye salmon","Unspecified",NA,1999,2620,"TSAIJ",2
"Salmon, sockeye (Ozette Lake ESU)","Ozette Lake sockeye",NA,"Ozette Lake - sockeye salmon","Sockeye salmon","Unspecified",NA,2000,4851,"TSAIJ",2
"Salmon, sockeye (Ozette Lake ESU)","Ozette Lake sockeye",NA,"Ozette Lake - sockeye salmon","Sockeye salmon","Unspecified",NA,2001,4077,"TSAIJ",2
"Salmon, sockeye (Ozette Lake ESU)","Ozette Lake sockeye",NA,"Ozette Lake - sockeye salmon","Sockeye salmon","Unspecified",NA,2002,3820,"TSAIJ",2
"Salmon, sockeye (Ozette Lake ESU)","Ozette Lake sockeye",NA,"Ozette Lake - sockeye salmon","Sockeye salmon","Unspecified",NA,2003,4876,"TSAIJ",2
"Salmon, sockeye (Ozette Lake ESU)","Ozette Lake sockeye",NA,"Ozette Lake - sockeye salmon","Sockeye salmon","Unspecified",NA,2004,1779,"TSAIJ",2
"Salmon, sockeye (Ozette Lake ESU)","Ozette Lake sockeye",NA,"Ozette Lake - sockeye salmon","Sockeye salmon","Unspecified",NA,2005,1721,"TSAIJ",2
"Salmon, sockeye (Ozette Lake ESU)","Ozette Lake sockeye",NA,"Ozette Lake - sockeye salmon","Sockeye salmon","Unspecified",NA,2006,2075,"TSAIJ",2
"Salmon, sockeye (Ozette Lake ESU)","Ozette Lake sockeye",NA,"Ozette Lake - sockeye salmon","Sockeye salmon","Unspecified",NA,2007,748,"TSAIJ",2
"Salmon, sockeye (Ozette Lake ESU)","Ozette Lake sockeye",NA,"Ozette Lake - sockeye salmon","Sockeye salmon","Unspecified",NA,2008,2151,"TSAIJ",2
"Salmon, sockeye (Ozette Lake ESU)","Ozette Lake sockeye",NA,"Ozette Lake - sockeye salmon","Sockeye salmon","Unspecified",NA,2009,4769,"TSAIJ",2
"Salmon, sockeye (Ozette Lake ESU)","Ozette Lake sockeye",NA,"Ozette Lake - sockeye salmon","Sockeye salmon","Unspecified",NA,2010,2986,"TSAIJ",2
"Salmon, sockeye (Ozette Lake ESU)","Ozette Lake sockeye",NA,"Ozette Lake - sockeye salmon","Sockeye salmon","Unspecified",NA,2011,2457,"TSAIJ",2
"Salmon, sockeye (Ozette Lake ESU)","Ozette Lake sockeye",NA,"Ozette Lake - sockeye salmon","Sockeye salmon","Unspecified",NA,2012,0,"TSAIJ",2
"Salmon, sockeye (Ozette Lake ESU)","Ozette Lake sockeye",NA,"Ozette Lake - sockeye salmon","Sockeye salmon","Unspecified",NA,2013,2650,"TSAIJ",2
"Salmon, sockeye (Ozette Lake ESU)","Ozette Lake sockeye",NA,"Ozette Lake - sockeye salmon","Sockeye salmon","Unspecified",NA,2014,5097,"TSAIJ",2
"Salmon, sockeye (Ozette Lake ESU)","Ozette Lake sockeye",NA,"Ozette Lake - sockeye salmon","Sockeye salmon","Unspecified",NA,2015,6638,"TSAIJ",2
"Salmon, sockeye (Ozette Lake ESU)","Ozette Lake sockeye",NA,"Ozette Lake - sockeye salmon","Sockeye salmon","Unspecified",NA,2016,12829,"TSAIJ",2
"Salmon, sockeye (Ozette Lake ESU)","Ozette Lake sockeye",NA,"Ozette Lake - sockeye salmon","Sockeye salmon","Unspecified",NA,2017,5265,"TSAIJ",3
"Salmon, sockeye (Ozette Lake ESU)","Ozette Lake sockeye",NA,"Ozette Lake - sockeye salmon","Sockeye salmon","Unspecified",NA,2018,3264,"TSAIJ",3
"Salmon, sockeye (Ozette Lake ESU)","Ozette Lake sockeye",NA,"Ozette Lake - sockeye salmon","Sockeye salmon","Unspecified",NA,2019,2894,"TSAIJ",3
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,1998,486,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,1999,198,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,2000,530,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,2001,384,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,2002,298,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,2003,460,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,2004,722,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,2005,370,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,2006,372,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,2007,384,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,2008,722,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,2009,602,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,2010,528,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,2011,408,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,2012,256,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,2013,622,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,2014,496,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,2015,940,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,2016,886,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,2017,294,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,2018,474,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,2019,354,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,2020,352,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","Coweeman River - winter Steelhead","Steelhead","Winter",NA,2021,592,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,1998,141,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,1999,139,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,2000,229,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,2001,271,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,2002,440,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,2003,910,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,2004,425,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,2005,673,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,2006,560,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,2007,412,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,2008,365,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,2009,800,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,2010,600,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,2011,1036,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,2012,1084,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,2013,1059,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,2014,617,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,2015,843,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,2016,824,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,2017,739,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,2018,617,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,2019,367,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - summer Steelhead","Steelhead","Summer",NA,2020,331,"NOSAIJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - winter Steelhead","Steelhead","Winter",NA,1998,376,"TSAEJ",1
"Steelhead (Lower Columbia River DPS)","Lower Columbia steelhead","Cascade","East Fork Lewis River - winter Steelhead","Steelhead","Winter",NA,1999,442,"TSAEJ",1
